result_ID,student_ID,student_name,unit_ID,marks,grade
RES4506,SCT211-0751/2022,Anne Allen,UNIT006,98.78,A
RES4507,SCT211-0752/2024,Joshua Fleming,UNIT001,52.48,C
RES4508,SCT211-0752/2024,Joshua Fleming,UNIT002,45.19,D
RES4509,SCT211-0752/2024,Joshua Fleming,UNIT003,49.23,D
RES4510,SCT211-0752/2024,Joshua Fleming,UNIT004,77.58,A
RES4511,SCT211-0752/2024,Joshua Fleming,UNIT005,83.15,A
RES4512,SCT211-0752/2024,Joshua Fleming,UNIT006,97.33,A
RES4513,SCT211-0753/2022,Travis Harris,UNIT001,76.61,A
RES4514,SCT211-0753/2022,Travis Harris,UNIT002,52.1,C
RES4515,SCT211-0753/2022,Travis Harris,UNIT003,42.82,D
RES4516,SCT211-0753/2022,Travis Harris,UNIT004,72.04,A
RES4517,SCT211-0753/2022,Travis Harris,UNIT005,44.65,D
RES4518,SCT211-0753/2022,Travis Harris,UNIT006,49.61,D
RES4519,SCT211-0754/2022,James Johnson,UNIT001,89.25,A
RES4520,SCT211-0754/2022,James Johnson,UNIT002,44.65,D
RES4521,SCT211-0754/2022,James Johnson,UNIT003,74.82,A
RES4522,SCT211-0754/2022,James Johnson,UNIT004,58.19,C
RES4523,SCT211-0754/2022,James Johnson,UNIT005,51.79,C
RES4524,SCT211-0754/2022,James Johnson,UNIT006,50.92,C
RES4525,SCT211-0755/2023,Nicole Hamilton,UNIT001,93.83,A
RES4526,SCT211-0755/2023,Nicole Hamilton,UNIT002,41.05,D
RES4527,SCT211-0755/2023,Nicole Hamilton,UNIT003,42.5,D
RES4528,SCT211-0755/2023,Nicole Hamilton,UNIT004,54.31,C
RES4529,SCT211-0755/2023,Nicole Hamilton,UNIT005,66.65,B
RES4530,SCT211-0755/2023,Nicole Hamilton,UNIT006,71.56,A
RES4531,SCT211-0756/2024,Donald Frederick,UNIT001,41.43,D
RES4532,SCT211-0756/2024,Donald Frederick,UNIT002,95.78,A
RES4533,SCT211-0756/2024,Donald Frederick,UNIT003,80.73,A
RES4534,SCT211-0756/2024,Donald Frederick,UNIT004,93.07,A
RES4535,SCT211-0756/2024,Donald Frederick,UNIT005,81.78,A
RES4536,SCT211-0756/2024,Donald Frederick,UNIT006,95.77,A
RES4537,SCT211-0757/2024,Justin Fuller,UNIT001,49.06,D
RES4538,SCT211-0757/2024,Justin Fuller,UNIT002,67.76,B
RES4539,SCT211-0757/2024,Justin Fuller,UNIT003,73.82,A
RES4540,SCT211-0757/2024,Justin Fuller,UNIT004,42.69,D
RES4541,SCT211-0757/2024,Justin Fuller,UNIT005,77.18,A
RES4542,SCT211-0757/2024,Justin Fuller,UNIT006,98.22,A
RES4543,SCT211-0758/2021,Susan Burgess,UNIT001,81.96,A
RES4544,SCT211-0758/2021,Susan Burgess,UNIT002,41.73,D
RES4545,SCT211-0758/2021,Susan Burgess,UNIT003,73.42,A
RES4546,SCT211-0758/2021,Susan Burgess,UNIT004,77.44,A
RES4547,SCT211-0758/2021,Susan Burgess,UNIT005,72.42,A
RES4548,SCT211-0758/2021,Susan Burgess,UNIT006,92.59,A
RES4549,SCT211-0759/2023,Alan Peters,UNIT001,65.57,B
RES4550,SCT211-0759/2023,Alan Peters,UNIT002,93.86,A
RES4551,SCT211-0759/2023,Alan Peters,UNIT003,56.74,C
RES4552,SCT211-0759/2023,Alan Peters,UNIT004,40.35,D
RES4553,SCT211-0759/2023,Alan Peters,UNIT005,76.78,A
RES4554,SCT211-0759/2023,Alan Peters,UNIT006,42.73,D
RES4555,SCT211-0760/2021,David Cannon,UNIT001,58.88,C
RES4556,SCT211-0760/2021,David Cannon,UNIT002,95.56,A
RES4557,SCT211-0760/2021,David Cannon,UNIT003,63.71,B
RES4558,SCT211-0760/2021,David Cannon,UNIT004,91.48,A
RES4559,SCT211-0760/2021,David Cannon,UNIT005,67.85,B
RES4560,SCT211-0760/2021,David Cannon,UNIT006,47.38,D
RES4561,SCT211-0761/2021,Alyssa Anderson,UNIT001,73.05,A
RES4562,SCT211-0761/2021,Alyssa Anderson,UNIT002,61.3,B
RES4563,SCT211-0761/2021,Alyssa Anderson,UNIT003,89.5,A
RES4564,SCT211-0761/2021,Alyssa Anderson,UNIT004,92.68,A
RES4565,SCT211-0761/2021,Alyssa Anderson,UNIT005,49.64,D
RES4566,SCT211-0761/2021,Alyssa Anderson,UNIT006,43.19,D
RES4567,SCT211-0762/2023,Andrea Lee,UNIT001,61.79,B
RES4568,SCT211-0762/2023,Andrea Lee,UNIT002,72.89,A
RES4569,SCT211-0762/2023,Andrea Lee,UNIT003,79.81,A
RES4570,SCT211-0762/2023,Andrea Lee,UNIT004,42.36,D
RES4571,SCT211-0762/2023,Andrea Lee,UNIT005,45.56,D
RES4572,SCT211-0762/2023,Andrea Lee,UNIT006,72.87,A
RES4573,SCT211-0763/2023,Misty Glover,UNIT001,81.3,A
RES4574,SCT211-0763/2023,Misty Glover,UNIT002,40.52,D
RES4575,SCT211-0763/2023,Misty Glover,UNIT003,94.08,A
RES4576,SCT211-0763/2023,Misty Glover,UNIT004,70.91,A
RES4577,SCT211-0763/2023,Misty Glover,UNIT005,81.2,A
RES4578,SCT211-0763/2023,Misty Glover,UNIT006,63.68,B
RES4579,SCT211-0764/2023,Brandon Martin,UNIT001,81.93,A
RES4580,SCT211-0764/2023,Brandon Martin,UNIT002,51.38,C
RES4581,SCT211-0764/2023,Brandon Martin,UNIT003,49.17,D
RES4582,SCT211-0764/2023,Brandon Martin,UNIT004,49.32,D
RES4583,SCT211-0764/2023,Brandon Martin,UNIT005,93.91,A
RES4584,SCT211-0764/2023,Brandon Martin,UNIT006,80.73,A
RES4585,SCT211-0765/2021,Nathaniel Benitez,UNIT001,48.36,D
RES4586,SCT211-0765/2021,Nathaniel Benitez,UNIT002,64.89,B
RES4587,SCT211-0765/2021,Nathaniel Benitez,UNIT003,90.39,A
RES4588,SCT211-0765/2021,Nathaniel Benitez,UNIT004,99.82,A
RES4589,SCT211-0765/2021,Nathaniel Benitez,UNIT005,56.35,C
RES4590,SCT211-0765/2021,Nathaniel Benitez,UNIT006,76.56,A
RES4591,SCT211-0766/2023,Lisa Rogers,UNIT001,40.72,D
RES4592,SCT211-0766/2023,Lisa Rogers,UNIT002,86.98,A
RES4593,SCT211-0766/2023,Lisa Rogers,UNIT003,50.58,C
RES4594,SCT211-0766/2023,Lisa Rogers,UNIT004,87.48,A
RES4595,SCT211-0766/2023,Lisa Rogers,UNIT005,57.81,C
RES4596,SCT211-0766/2023,Lisa Rogers,UNIT006,68.49,B
RES4597,SCT211-0767/2022,Michael Huff,UNIT001,98.39,A
RES4598,SCT211-0767/2022,Michael Huff,UNIT002,54.25,C
RES4599,SCT211-0767/2022,Michael Huff,UNIT003,91.35,A
RES4600,SCT211-0767/2022,Michael Huff,UNIT004,53.85,C
RES4601,SCT211-0767/2022,Michael Huff,UNIT005,76.27,A
RES4602,SCT211-0767/2022,Michael Huff,UNIT006,61.04,B
RES4603,SCT211-0768/2024,Brandon Hamilton,UNIT001,42.2,D
RES4604,SCT211-0768/2024,Brandon Hamilton,UNIT002,52.4,C
RES4605,SCT211-0768/2024,Brandon Hamilton,UNIT003,86.45,A
RES4606,SCT211-0768/2024,Brandon Hamilton,UNIT004,85.82,A
RES4607,SCT211-0768/2024,Brandon Hamilton,UNIT005,99.58,A
RES4608,SCT211-0768/2024,Brandon Hamilton,UNIT006,93.81,A
RES4609,SCT211-0769/2024,Stephanie Holmes,UNIT001,50.4,C
RES4610,SCT211-0769/2024,Stephanie Holmes,UNIT002,91.44,A
RES4611,SCT211-0769/2024,Stephanie Holmes,UNIT003,44.15,D
RES4612,SCT211-0769/2024,Stephanie Holmes,UNIT004,77.8,A
RES4613,SCT211-0769/2024,Stephanie Holmes,UNIT005,47.57,D
RES4614,SCT211-0769/2024,Stephanie Holmes,UNIT006,87.08,A
RES4615,SCT211-0770/2024,Rebecca Weaver,UNIT001,76.82,A
RES4616,SCT211-0770/2024,Rebecca Weaver,UNIT002,87.82,A
RES4617,SCT211-0770/2024,Rebecca Weaver,UNIT003,71.18,A
RES4618,SCT211-0770/2024,Rebecca Weaver,UNIT004,55.32,C
RES4619,SCT211-0770/2024,Rebecca Weaver,UNIT005,60.12,B
RES4620,SCT211-0770/2024,Rebecca Weaver,UNIT006,62.07,B
RES4621,SCT211-0771/2022,Adam Robbins,UNIT001,57.69,C
RES4622,SCT211-0771/2022,Adam Robbins,UNIT002,79.3,A
RES4623,SCT211-0771/2022,Adam Robbins,UNIT003,94.04,A
RES4624,SCT211-0771/2022,Adam Robbins,UNIT004,58.97,C
RES4625,SCT211-0771/2022,Adam Robbins,UNIT005,48.23,D
RES4626,SCT211-0771/2022,Adam Robbins,UNIT006,74.15,A
RES4627,SCT211-0772/2023,Brandon Ali,UNIT001,77.81,A
RES4628,SCT211-0772/2023,Brandon Ali,UNIT002,80.99,A
RES4629,SCT211-0772/2023,Brandon Ali,UNIT003,49.12,D
RES4630,SCT211-0772/2023,Brandon Ali,UNIT004,49.58,D
RES4631,SCT211-0772/2023,Brandon Ali,UNIT005,93.09,A
RES4632,SCT211-0772/2023,Brandon Ali,UNIT006,47.53,D
RES4633,SCT211-0773/2024,Gary Whitaker,UNIT001,62.6,B
RES4634,SCT211-0773/2024,Gary Whitaker,UNIT002,92.82,A
RES4635,SCT211-0773/2024,Gary Whitaker,UNIT003,43.51,D
RES4636,SCT211-0773/2024,Gary Whitaker,UNIT004,76.28,A
RES4637,SCT211-0773/2024,Gary Whitaker,UNIT005,85.95,A
RES4638,SCT211-0773/2024,Gary Whitaker,UNIT006,77.75,A
RES4639,SCT211-0774/2024,Anthony Ortega,UNIT001,67.19,B
RES4640,SCT211-0774/2024,Anthony Ortega,UNIT002,85.66,A
RES4641,SCT211-0774/2024,Anthony Ortega,UNIT003,71.53,A
RES4642,SCT211-0774/2024,Anthony Ortega,UNIT004,72.71,A
RES4643,SCT211-0774/2024,Anthony Ortega,UNIT005,91.84,A
RES4644,SCT211-0774/2024,Anthony Ortega,UNIT006,60.88,B
RES4645,SCT211-0775/2021,Maria Griffin,UNIT001,68.82,B
RES4646,SCT211-0775/2021,Maria Griffin,UNIT002,83.17,A
RES4647,SCT211-0775/2021,Maria Griffin,UNIT003,48.44,D
RES4648,SCT211-0775/2021,Maria Griffin,UNIT004,92.23,A
RES4649,SCT211-0775/2021,Maria Griffin,UNIT005,60.01,B
RES4650,SCT211-0775/2021,Maria Griffin,UNIT006,43.79,D
RES4651,SCT211-0776/2023,Christina Prince,UNIT001,69.33,B
RES4652,SCT211-0776/2023,Christina Prince,UNIT002,82.28,A
RES4653,SCT211-0776/2023,Christina Prince,UNIT003,66.51,B
RES4654,SCT211-0776/2023,Christina Prince,UNIT004,77.38,A
RES4655,SCT211-0776/2023,Christina Prince,UNIT005,83.72,A
RES4656,SCT211-0776/2023,Christina Prince,UNIT006,77.19,A
RES4657,SCT211-0777/2024,Julia Marshall,UNIT001,68.46,B
RES4658,SCT211-0777/2024,Julia Marshall,UNIT002,73.84,A
RES4659,SCT211-0777/2024,Julia Marshall,UNIT003,92.07,A
RES4660,SCT211-0777/2024,Julia Marshall,UNIT004,51.43,C
RES4661,SCT211-0777/2024,Julia Marshall,UNIT005,77.75,A
RES4662,SCT211-0777/2024,Julia Marshall,UNIT006,69.29,B
RES4663,SCT211-0778/2024,James Williamson,UNIT001,71.81,A
RES4664,SCT211-0778/2024,James Williamson,UNIT002,45.34,D
RES4665,SCT211-0778/2024,James Williamson,UNIT003,51.03,C
RES4666,SCT211-0778/2024,James Williamson,UNIT004,93.54,A
RES4667,SCT211-0778/2024,James Williamson,UNIT005,70.8,A
RES4668,SCT211-0778/2024,James Williamson,UNIT006,67.94,B
RES4669,SCT211-0779/2023,Karl Kirby,UNIT001,44.51,D
RES4670,SCT211-0779/2023,Karl Kirby,UNIT002,50.59,C
RES4671,SCT211-0779/2023,Karl Kirby,UNIT003,76.77,A
RES4672,SCT211-0779/2023,Karl Kirby,UNIT004,53.3,C
RES4673,SCT211-0779/2023,Karl Kirby,UNIT005,44.26,D
RES4674,SCT211-0779/2023,Karl Kirby,UNIT006,40.26,D
RES4675,SCT211-0780/2024,Vicki Olsen,UNIT001,41.41,D
RES4676,SCT211-0780/2024,Vicki Olsen,UNIT002,79.53,A
RES4677,SCT211-0780/2024,Vicki Olsen,UNIT003,91.77,A
RES4678,SCT211-0780/2024,Vicki Olsen,UNIT004,50.85,C
RES4679,SCT211-0780/2024,Vicki Olsen,UNIT005,61.06,B
RES4680,SCT211-0780/2024,Vicki Olsen,UNIT006,70.44,A
RES4681,SCT211-0781/2022,Ana Perry,UNIT001,83.41,A
RES4682,SCT211-0781/2022,Ana Perry,UNIT002,61.56,B
RES4683,SCT211-0781/2022,Ana Perry,UNIT003,73.0,A
RES4684,SCT211-0781/2022,Ana Perry,UNIT004,73.69,A
RES4685,SCT211-0781/2022,Ana Perry,UNIT005,71.36,A
RES4686,SCT211-0781/2022,Ana Perry,UNIT006,75.13,A
RES4687,SCT211-0782/2024,Kristin Ferguson,UNIT001,62.55,B
RES4688,SCT211-0782/2024,Kristin Ferguson,UNIT002,78.03,A
RES4689,SCT211-0782/2024,Kristin Ferguson,UNIT003,44.51,D
RES4690,SCT211-0782/2024,Kristin Ferguson,UNIT004,81.56,A
RES4691,SCT211-0782/2024,Kristin Ferguson,UNIT005,84.29,A
RES4692,SCT211-0782/2024,Kristin Ferguson,UNIT006,61.33,B
RES4693,SCT211-0783/2023,Brittney Castillo,UNIT001,57.45,C
RES4694,SCT211-0783/2023,Brittney Castillo,UNIT002,80.67,A
RES4695,SCT211-0783/2023,Brittney Castillo,UNIT003,64.62,B
RES4696,SCT211-0783/2023,Brittney Castillo,UNIT004,55.32,C
RES4697,SCT211-0783/2023,Brittney Castillo,UNIT005,93.31,A
RES4698,SCT211-0783/2023,Brittney Castillo,UNIT006,41.37,D
RES4699,SCT211-0784/2022,Christina Hardy,UNIT001,94.38,A
RES4700,SCT211-0784/2022,Christina Hardy,UNIT002,74.84,A
RES4701,SCT211-0784/2022,Christina Hardy,UNIT003,68.77,B
RES4702,SCT211-0784/2022,Christina Hardy,UNIT004,86.2,A
RES4703,SCT211-0784/2022,Christina Hardy,UNIT005,68.79,B
RES4704,SCT211-0784/2022,Christina Hardy,UNIT006,81.02,A
RES4705,SCT211-0785/2022,Christine Miller,UNIT001,50.73,C
RES4706,SCT211-0785/2022,Christine Miller,UNIT002,88.34,A
RES4707,SCT211-0785/2022,Christine Miller,UNIT003,61.64,B
RES4708,SCT211-0785/2022,Christine Miller,UNIT004,97.57,A
RES4709,SCT211-0785/2022,Christine Miller,UNIT005,79.14,A
RES4710,SCT211-0785/2022,Christine Miller,UNIT006,50.45,C
RES4711,SCT211-0786/2023,Andrea Nash,UNIT001,83.75,A
RES4712,SCT211-0786/2023,Andrea Nash,UNIT002,42.18,D
RES4713,SCT211-0786/2023,Andrea Nash,UNIT003,42.55,D
RES4714,SCT211-0786/2023,Andrea Nash,UNIT004,59.58,C
RES4715,SCT211-0786/2023,Andrea Nash,UNIT005,76.72,A
RES4716,SCT211-0786/2023,Andrea Nash,UNIT006,88.48,A
RES4717,SCT211-0787/2023,Jose Oconnor,UNIT001,60.85,B
RES4718,SCT211-0787/2023,Jose Oconnor,UNIT002,95.12,A
RES4719,SCT211-0787/2023,Jose Oconnor,UNIT003,96.28,A
RES4720,SCT211-0787/2023,Jose Oconnor,UNIT004,57.9,C
RES4721,SCT211-0787/2023,Jose Oconnor,UNIT005,74.22,A
RES4722,SCT211-0787/2023,Jose Oconnor,UNIT006,53.78,C
RES4723,SCT211-0788/2023,Travis Bean,UNIT001,69.4,B
RES4724,SCT211-0788/2023,Travis Bean,UNIT002,54.45,C
RES4725,SCT211-0788/2023,Travis Bean,UNIT003,91.57,A
RES4726,SCT211-0788/2023,Travis Bean,UNIT004,75.28,A
RES4727,SCT211-0788/2023,Travis Bean,UNIT005,99.1,A
RES4728,SCT211-0788/2023,Travis Bean,UNIT006,73.84,A
RES4729,SCT211-0789/2023,Edward Smith,UNIT001,61.7,B
RES4730,SCT211-0789/2023,Edward Smith,UNIT002,95.68,A
RES4731,SCT211-0789/2023,Edward Smith,UNIT003,81.82,A
RES4732,SCT211-0789/2023,Edward Smith,UNIT004,78.79,A
RES4733,SCT211-0789/2023,Edward Smith,UNIT005,92.97,A
RES4734,SCT211-0789/2023,Edward Smith,UNIT006,71.64,A
RES4735,SCT211-0790/2024,Kimberly Cook,UNIT001,97.63,A
RES4736,SCT211-0790/2024,Kimberly Cook,UNIT002,53.59,C
RES4737,SCT211-0790/2024,Kimberly Cook,UNIT003,45.59,D
RES4738,SCT211-0790/2024,Kimberly Cook,UNIT004,49.06,D
RES4739,SCT211-0790/2024,Kimberly Cook,UNIT005,62.59,B
RES4740,SCT211-0790/2024,Kimberly Cook,UNIT006,88.75,A
RES4741,SCT211-0791/2021,Courtney Gordon,UNIT001,43.98,D
RES4742,SCT211-0791/2021,Courtney Gordon,UNIT002,42.92,D
RES4743,SCT211-0791/2021,Courtney Gordon,UNIT003,51.77,C
RES4744,SCT211-0791/2021,Courtney Gordon,UNIT004,98.84,A
RES4745,SCT211-0791/2021,Courtney Gordon,UNIT005,61.19,B
RES4746,SCT211-0791/2021,Courtney Gordon,UNIT006,41.01,D
RES4747,SCT211-0792/2024,Stephanie Marquez,UNIT001,74.26,A
RES4748,SCT211-0792/2024,Stephanie Marquez,UNIT002,57.47,C
RES4749,SCT211-0792/2024,Stephanie Marquez,UNIT003,90.55,A
RES4750,SCT211-0792/2024,Stephanie Marquez,UNIT004,53.08,C
RES4751,SCT211-0792/2024,Stephanie Marquez,UNIT005,86.64,A
RES4752,SCT211-0792/2024,Stephanie Marquez,UNIT006,49.87,D
RES4753,SCT211-0793/2022,Nicole Stein,UNIT001,54.49,C
RES4754,SCT211-0793/2022,Nicole Stein,UNIT002,98.95,A
RES4755,SCT211-0793/2022,Nicole Stein,UNIT003,56.49,C
RES4756,SCT211-0793/2022,Nicole Stein,UNIT004,55.03,C
RES4757,SCT211-0793/2022,Nicole Stein,UNIT005,83.14,A
RES4758,SCT211-0793/2022,Nicole Stein,UNIT006,97.74,A
RES4759,SCT211-0794/2022,Benjamin Young,UNIT001,94.13,A
RES4760,SCT211-0794/2022,Benjamin Young,UNIT002,44.27,D
RES4761,SCT211-0794/2022,Benjamin Young,UNIT003,49.94,D
RES4762,SCT211-0794/2022,Benjamin Young,UNIT004,93.11,A
RES4763,SCT211-0794/2022,Benjamin Young,UNIT005,50.59,C
RES4764,SCT211-0794/2022,Benjamin Young,UNIT006,41.54,D
RES4765,SCT211-0795/2024,Melissa Ramsey,UNIT001,64.2,B
RES4766,SCT211-0795/2024,Melissa Ramsey,UNIT002,40.93,D
RES4767,SCT211-0795/2024,Melissa Ramsey,UNIT003,57.51,C
RES4768,SCT211-0795/2024,Melissa Ramsey,UNIT004,73.09,A
RES4769,SCT211-0795/2024,Melissa Ramsey,UNIT005,72.89,A
RES4770,SCT211-0795/2024,Melissa Ramsey,UNIT006,56.12,C
RES4771,SCT211-0796/2023,Julie Harris,UNIT001,64.58,B
RES4772,SCT211-0796/2023,Julie Harris,UNIT002,97.6,A
RES4773,SCT211-0796/2023,Julie Harris,UNIT003,87.82,A
RES4774,SCT211-0796/2023,Julie Harris,UNIT004,41.49,D
RES4775,SCT211-0796/2023,Julie Harris,UNIT005,67.46,B
RES4776,SCT211-0796/2023,Julie Harris,UNIT006,95.05,A
RES4777,SCT211-0797/2023,Alexandria Marshall,UNIT001,47.79,D
RES4778,SCT211-0797/2023,Alexandria Marshall,UNIT002,94.9,A
RES4779,SCT211-0797/2023,Alexandria Marshall,UNIT003,86.65,A
RES4780,SCT211-0797/2023,Alexandria Marshall,UNIT004,84.33,A
RES4781,SCT211-0797/2023,Alexandria Marshall,UNIT005,86.28,A
RES4782,SCT211-0797/2023,Alexandria Marshall,UNIT006,69.86,B
RES4783,SCT211-0798/2023,Phillip Ford,UNIT001,96.85,A
RES4784,SCT211-0798/2023,Phillip Ford,UNIT002,87.46,A
RES4785,SCT211-0798/2023,Phillip Ford,UNIT003,62.44,B
RES4786,SCT211-0798/2023,Phillip Ford,UNIT004,48.04,D
RES4787,SCT211-0798/2023,Phillip Ford,UNIT005,81.36,A
RES4788,SCT211-0798/2023,Phillip Ford,UNIT006,80.08,A
RES4789,SCT211-0799/2024,James Turner,UNIT001,87.19,A
RES4790,SCT211-0799/2024,James Turner,UNIT002,49.48,D
RES4791,SCT211-0799/2024,James Turner,UNIT003,92.86,A
RES4792,SCT211-0799/2024,James Turner,UNIT004,69.24,B
RES4793,SCT211-0799/2024,James Turner,UNIT005,77.56,A
RES4794,SCT211-0799/2024,James Turner,UNIT006,89.52,A
RES4795,SCT211-0800/2022,Amanda Copeland,UNIT001,74.93,A
RES4796,SCT211-0800/2022,Amanda Copeland,UNIT002,77.4,A
RES4797,SCT211-0800/2022,Amanda Copeland,UNIT003,57.42,C
RES4798,SCT211-0800/2022,Amanda Copeland,UNIT004,55.05,C
RES4799,SCT211-0800/2022,Amanda Copeland,UNIT005,55.13,C
RES4800,SCT211-0800/2022,Amanda Copeland,UNIT006,69.01,B
RES4801,SCT211-0801/2023,Melissa Blankenship MD,UNIT001,96.57,A
RES4802,SCT211-0801/2023,Melissa Blankenship MD,UNIT002,45.29,D
RES4803,SCT211-0801/2023,Melissa Blankenship MD,UNIT003,82.18,A
RES4804,SCT211-0801/2023,Melissa Blankenship MD,UNIT004,51.19,C
RES4805,SCT211-0801/2023,Melissa Blankenship MD,UNIT005,73.2,A
RES4806,SCT211-0801/2023,Melissa Blankenship MD,UNIT006,90.52,A
RES4807,SCT211-0802/2023,Carol Barron,UNIT001,40.84,D
RES4808,SCT211-0802/2023,Carol Barron,UNIT002,77.43,A
RES4809,SCT211-0802/2023,Carol Barron,UNIT003,73.85,A
RES4810,SCT211-0802/2023,Carol Barron,UNIT004,61.13,B
RES4811,SCT211-0802/2023,Carol Barron,UNIT005,41.18,D
RES4812,SCT211-0802/2023,Carol Barron,UNIT006,61.61,B
RES4813,SCT211-0803/2021,Kristi Wilkinson,UNIT001,87.2,A
RES4814,SCT211-0803/2021,Kristi Wilkinson,UNIT002,61.75,B
RES4815,SCT211-0803/2021,Kristi Wilkinson,UNIT003,60.96,B
RES4816,SCT211-0803/2021,Kristi Wilkinson,UNIT004,92.12,A
RES4817,SCT211-0803/2021,Kristi Wilkinson,UNIT005,98.73,A
RES4818,SCT211-0803/2021,Kristi Wilkinson,UNIT006,85.75,A
RES4819,SCT211-0804/2021,Dakota Weber,UNIT001,52.42,C
RES4820,SCT211-0804/2021,Dakota Weber,UNIT002,98.36,A
RES4821,SCT211-0804/2021,Dakota Weber,UNIT003,99.3,A
RES4822,SCT211-0804/2021,Dakota Weber,UNIT004,44.51,D
RES4823,SCT211-0804/2021,Dakota Weber,UNIT005,78.83,A
RES4824,SCT211-0804/2021,Dakota Weber,UNIT006,64.28,B
RES4825,SCT211-0805/2024,Scott Gould,UNIT001,40.37,D
RES4826,SCT211-0805/2024,Scott Gould,UNIT002,75.75,A
RES4827,SCT211-0805/2024,Scott Gould,UNIT003,48.45,D
RES4828,SCT211-0805/2024,Scott Gould,UNIT004,52.02,C
RES4829,SCT211-0805/2024,Scott Gould,UNIT005,94.66,A
RES4830,SCT211-0805/2024,Scott Gould,UNIT006,50.95,C
RES4831,SCT211-0806/2022,Tracy Goodwin,UNIT001,64.69,B
RES4832,SCT211-0806/2022,Tracy Goodwin,UNIT002,43.48,D
RES4833,SCT211-0806/2022,Tracy Goodwin,UNIT003,49.66,D
RES4834,SCT211-0806/2022,Tracy Goodwin,UNIT004,77.21,A
RES4835,SCT211-0806/2022,Tracy Goodwin,UNIT005,42.85,D
RES4836,SCT211-0806/2022,Tracy Goodwin,UNIT006,78.61,A
RES4837,SCT211-0807/2022,Christopher Gonzalez,UNIT001,80.09,A
RES4838,SCT211-0807/2022,Christopher Gonzalez,UNIT002,90.95,A
RES4839,SCT211-0807/2022,Christopher Gonzalez,UNIT003,94.85,A
RES4840,SCT211-0807/2022,Christopher Gonzalez,UNIT004,61.97,B
RES4841,SCT211-0807/2022,Christopher Gonzalez,UNIT005,92.7,A
RES4842,SCT211-0807/2022,Christopher Gonzalez,UNIT006,62.23,B
RES4843,SCT211-0808/2024,Kyle Baker,UNIT001,73.87,A
RES4844,SCT211-0808/2024,Kyle Baker,UNIT002,69.26,B
RES4845,SCT211-0808/2024,Kyle Baker,UNIT003,94.86,A
RES4846,SCT211-0808/2024,Kyle Baker,UNIT004,68.66,B
RES4847,SCT211-0808/2024,Kyle Baker,UNIT005,83.65,A
RES4848,SCT211-0808/2024,Kyle Baker,UNIT006,48.66,D
RES4849,SCT211-0809/2024,Thomas Hunt,UNIT001,68.24,B
RES4850,SCT211-0809/2024,Thomas Hunt,UNIT002,84.07,A
RES4851,SCT211-0809/2024,Thomas Hunt,UNIT003,54.56,C
RES4852,SCT211-0809/2024,Thomas Hunt,UNIT004,49.04,D
RES4853,SCT211-0809/2024,Thomas Hunt,UNIT005,50.95,C
RES4854,SCT211-0809/2024,Thomas Hunt,UNIT006,74.39,A
RES4855,SCT211-0810/2022,James Suarez,UNIT001,51.21,C
RES4856,SCT211-0810/2022,James Suarez,UNIT002,40.12,D
RES4857,SCT211-0810/2022,James Suarez,UNIT003,99.97,A
RES4858,SCT211-0810/2022,James Suarez,UNIT004,51.44,C
RES4859,SCT211-0810/2022,James Suarez,UNIT005,77.93,A
RES4860,SCT211-0810/2022,James Suarez,UNIT006,97.23,A
RES4861,SCT211-0811/2023,Yolanda Melendez,UNIT001,89.04,A
RES4862,SCT211-0811/2023,Yolanda Melendez,UNIT002,75.11,A
RES4863,SCT211-0811/2023,Yolanda Melendez,UNIT003,88.56,A
RES4864,SCT211-0811/2023,Yolanda Melendez,UNIT004,54.21,C
RES4865,SCT211-0811/2023,Yolanda Melendez,UNIT005,45.64,D
RES4866,SCT211-0811/2023,Yolanda Melendez,UNIT006,68.58,B
RES4867,SCT211-0812/2024,Peter Cox,UNIT001,76.98,A
RES4868,SCT211-0812/2024,Peter Cox,UNIT002,64.56,B
RES4869,SCT211-0812/2024,Peter Cox,UNIT003,85.16,A
RES4870,SCT211-0812/2024,Peter Cox,UNIT004,40.09,D
RES4871,SCT211-0812/2024,Peter Cox,UNIT005,79.24,A
RES4872,SCT211-0812/2024,Peter Cox,UNIT006,53.56,C
RES4873,SCT211-0813/2024,Karen Jackson,UNIT001,84.09,A
RES4874,SCT211-0813/2024,Karen Jackson,UNIT002,70.8,A
RES4875,SCT211-0813/2024,Karen Jackson,UNIT003,61.37,B
RES4876,SCT211-0813/2024,Karen Jackson,UNIT004,76.07,A
RES4877,SCT211-0813/2024,Karen Jackson,UNIT005,55.19,C
RES4878,SCT211-0813/2024,Karen Jackson,UNIT006,77.84,A
RES4879,SCT211-0814/2023,Christopher Haley,UNIT001,64.03,B
RES4880,SCT211-0814/2023,Christopher Haley,UNIT002,71.29,A
RES4881,SCT211-0814/2023,Christopher Haley,UNIT003,49.19,D
RES4882,SCT211-0814/2023,Christopher Haley,UNIT004,50.82,C
RES4883,SCT211-0814/2023,Christopher Haley,UNIT005,44.21,D
RES4884,SCT211-0814/2023,Christopher Haley,UNIT006,40.31,D
RES4885,SCT211-0815/2024,Jeffrey Johnson,UNIT001,59.09,C
RES4886,SCT211-0815/2024,Jeffrey Johnson,UNIT002,74.18,A
RES4887,SCT211-0815/2024,Jeffrey Johnson,UNIT003,81.44,A
RES4888,SCT211-0815/2024,Jeffrey Johnson,UNIT004,98.93,A
RES4889,SCT211-0815/2024,Jeffrey Johnson,UNIT005,64.49,B
